x,y,type,walkable,biome,blockId,description
31,18,sidewalk,true,residential,88,"A quiet sidewalk lined with trees."
32,18,sidewalk,true,residential,88,"Sidewalk with a bike rack and a bench."
30,19,sidewalk,true,residential,88,"You are on a busy sidewalk in front of a shop."
31,19,building,false,residential,88,"A quiet office space with large windows."
32,19,sidewalk,true,residential,88,"Sidewalk with a newspaper stand."
30,20,sidewalk,true,residential,88,"You are on a busy sidewalk in front of a shop."
31,20,sidewalk,true,residential,88,"Sidewalk outside a bustling cafe."
32,20,sidewalk,true,residential,88,"Sidewalk with a newspaper stand."
33,18,sidewalk,true,residential,89,"A quiet sidewalk lined with trees."
34,18,sidewalk,true,residential,89,"A quiet sidewalk lined with trees."
35,18,sidewalk,true,residential,89,"Sidewalk with a bike rack and a bench."
33,19,sidewalk,true,residential,89,"Sidewalk with a bike rack and a bench."
34,19,building,false,residential,89,"A cozy bakery with the smell of fresh bread."
35,19,sidewalk,true,residential,89,"Sidewalk with a bike rack and a bench."
33,20,sidewalk,true,residential,89,"Sidewalk with a newspaper stand."
34,20,sidewalk,true,residential,89,"Sidewalk with a newspaper stand."
35,20,sidewalk,true,residential,89,"Sidewalk outside a bustling cafe."
36,18,sidewalk,true,industrial,90,"Sidewalk with a bike rack and a bench."
37,18,sidewalk,true,industrial,90,"Sidewalk with a newspaper stand."
38,18,sidewalk,true,industrial,90,"Sidewalk outside a bustling cafe."
36,19,sidewalk,true,industrial,90,"Sidewalk with a bike rack and a bench."
37,19,building,false,industrial,90,"A cozy bakery with the smell of fresh bread."
38,19,sidewalk,true,industrial,90,"Sidewalk outside a bustling cafe."
36,20,sidewalk,true,industrial,90,"Sidewalk with a bike rack and a bench."
37,20,sidewalk,true,industrial,90,"You are on a busy sidewalk in front of a shop."
38,20,sidewalk,true,industrial,90,"Sidewalk outside a bustling cafe."
0,21,sidewalk,true,industrial,91,"Sidewalk with a newspaper stand."
1,21,sidewalk,true,industrial,91,"A quiet sidewalk lined with trees."
2,21,sidewalk,true,industrial,91,"A quiet sidewalk lined with trees."
0,22,sidewalk,true,industrial,91,"Sidewalk with a newspaper stand."
1,22,building,false,industrial,91,"A cozy bakery with the smell of fresh bread."
2,22,sidewalk,true,industrial,91,"You are on a busy sidewalk in front of a shop."
0,23,sidewalk,true,industrial,91,"Sidewalk with a newspaper stand."
1,23,sidewalk,true,industrial,91,"Sidewalk with a newspaper stand."
2,23,sidewalk,true,industrial,91,"Sidewalk with a bike rack and a bench."
3,21,sidewalk,true,park,92,"A quiet sidewalk lined with trees."
4,21,sidewalk,true,park,92,"Sidewalk with a bike rack and a bench."
5,21,sidewalk,true,park,92,"You are on a busy sidewalk in front of a shop."
3,22,sidewalk,true,park,92,"Sidewalk with a newspaper stand."
4,22,building,false,park,92,"A lively coffee shop with people chatting."
5,22,sidewalk,true,park,92,"Sidewalk outside a bustling cafe."
3,23,sidewalk,true,park,92,"You are on a busy sidewalk in front of a shop."
4,23,sidewalk,true,park,92,"Sidewalk with a newspaper stand."
5,23,sidewalk,true,park,92,"A quiet sidewalk lined with trees."
6,21,sidewalk,true,residential,93,"Sidewalk with a newspaper stand."
7,21,sidewalk,true,residential,93,"Sidewalk with a newspaper stand."
8,21,sidewalk,true,residential,93,"You are on a busy sidewalk in front of a shop."
6,22,sidewalk,true,residential,93,"Sidewalk with a newspaper stand."
7,22,building,false,residential,93,"You are inside a bustling apartment building."
8,22,sidewalk,true,residential,93,"Sidewalk outside a bustling cafe."
6,23,sidewalk,true,residential,93,"Sidewalk with a bike rack and a bench."
7,23,sidewalk,true,residential,93,"Sidewalk with a bike rack and a bench."
8,23,sidewalk,true,residential,93,"Sidewalk with a bike rack and a bench."
9,21,sidewalk,true,residential,94,"Sidewalk with a bike rack and a bench."
10,21,sidewalk,true,residential,94,"Sidewalk with a newspaper stand."
11,21,sidewalk,true,residential,94,"A quiet sidewalk lined with trees."
9,22,sidewalk,true,residential,94,"Sidewalk with a bike rack and a bench."
10,22,building,false,residential,94,"You are inside a bustling apartment building."
11,22,sidewalk,true,residential,94,"Sidewalk outside a bustling cafe."
9,23,sidewalk,true,residential,94,"You are on a busy sidewalk in front of a shop."
10,23,sidewalk,true,residential,94,"Sidewalk with a bike rack and a bench."
11,23,sidewalk,true,residential,94,"You are on a busy sidewalk in front of a shop."
12,21,sidewalk,true,commercial,95,"Sidewalk with a bike rack and a bench."
13,21,sidewalk,true,commercial,95,"You are on a busy sidewalk in front of a shop."
14,21,sidewalk,true,commercial,95,"Sidewalk with a bike rack and a bench."
12,22,sidewalk,true,commercial,95,"Sidewalk with a newspaper stand."
13,22,building,false,commercial,95,"You are inside a bustling apartment building."
14,22,sidewalk,true,commercial,95,"Sidewalk outside a bustling cafe."
12,23,sidewalk,true,commercial,95,"Sidewalk with a newspaper stand."
13,23,sidewalk,true,commercial,95,"Sidewalk with a bike rack and a bench."
14,23,sidewalk,true,commercial,95,"A quiet sidewalk lined with trees."
15,21,sidewalk,true,downtown,96,"Sidewalk with a newspaper stand."
16,21,sidewalk,true,downtown,96,"A quiet sidewalk lined with trees."
17,21,sidewalk,true,downtown,96,"Sidewalk outside a bustling cafe."
15,22,sidewalk,true,downtown,96,"Sidewalk with a newspaper stand."
16,22,building,false,downtown,96,"A lively coffee shop with people chatting."
17,22,sidewalk,true,downtown,96,"You are on a busy sidewalk in front of a shop."
15,23,sidewalk,true,downtown,96,"Sidewalk outside a bustling cafe."
16,23,sidewalk,true,downtown,96,"Sidewalk with a newspaper stand."
17,23,sidewalk,true,downtown,96,"A quiet sidewalk lined with trees."
18,21,sidewalk,true,downtown,97,"Sidewalk outside a bustling cafe."
19,21,sidewalk,true,downtown,97,"A quiet sidewalk lined with trees."
20,21,sidewalk,true,downtown,97,"Sidewalk with a newspaper stand."
18,22,sidewalk,true,downtown,97,"Sidewalk outside a bustling cafe."
19,22,building,false,downtown,97,"A lively coffee shop with people chatting."
20,22,sidewalk,true,downtown,97,"Sidewalk with a newspaper stand."
18,23,sidewalk,true,downtown,97,"Sidewalk with a bike rack and a bench."
19,23,sidewalk,true,downtown,97,"Sidewalk outside a bustling cafe."
20,23,sidewalk,true,downtown,97,"A quiet sidewalk lined with trees."
21,21,sidewalk,true,downtown,98,"You are on a busy sidewalk in front of a shop."
22,21,sidewalk,true,downtown,98,"Sidewalk outside a bustling cafe."
23,21,sidewalk,true,downtown,98,"A quiet sidewalk lined with trees."
21,22,sidewalk,true,downtown,98,"Sidewalk with a bike rack and a bench."
22,22,building,false,downtown,98,"A lively coffee shop with people chatting."
23,22,sidewalk,true,downtown,98,"You are on a busy sidewalk in front of a shop."
21,23,sidewalk,true,downtown,98,"You are on a busy sidewalk in front of a shop."
22,23,sidewalk,true,downtown,98,"Sidewalk with a bike rack and a bench."
23,23,sidewalk,true,downtown,98,"Sidewalk with a newspaper stand."
24,21,sidewalk,true,mixed-use,99,"A quiet sidewalk lined with trees."
25,21,sidewalk,true,mixed-use,99,"Sidewalk with a newspaper stand."
26,21,sidewalk,true,mixed-use,99,"A quiet sidewalk lined with trees."
24,22,sidewalk,true,mixed-use,99,"You are on a busy sidewalk in front of a shop."
25,22,building,false,mixed-use,99,"You are inside a bustling apartment building."
26,22,sidewalk,true,mixed-use,99,"Sidewalk with a newspaper stand."
24,23,sidewalk,true,mixed-use,99,"Sidewalk outside a bustling cafe."
25,23,sidewalk,true,mixed-use,99,"A quiet sidewalk lined with trees."
26,23,sidewalk,true,mixed-use,99,"Sidewalk outside a bustling cafe."
27,21,sidewalk,true,residential,100,"Sidewalk with a bike rack and a bench."
28,21,sidewalk,true,residential,100,"Sidewalk with a newspaper stand."
29,21,sidewalk,true,residential,100,"A quiet sidewalk lined with trees."
27,22,sidewalk,true,residential,100,"Sidewalk with a newspaper stand."
28,22,building,false,residential,100,"A small grocery store packed with goods."
29,22,sidewalk,true,residential,100,"A quiet sidewalk lined with trees."
27,23,sidewalk,true,residential,100,"You are on a busy sidewalk in front of a shop."
28,23,sidewalk,true,residential,100,"Sidewalk outside a bustling cafe."
29,23,sidewalk,true,residential,100,"A quiet sidewalk lined with trees."
30,21,sidewalk,true,residential,101,"You are on a busy sidewalk in front of a shop."
31,21,sidewalk,true,residential,101,"A quiet sidewalk lined with trees."
32,21,sidewalk,true,residential,101,"A quiet sidewalk lined with trees."
30,22,sidewalk,true,residential,101,"A quiet sidewalk lined with trees."
31,22,building,false,residential,101,"A small grocery store packed with goods."
32,22,sidewalk,true,residential,101,"A quiet sidewalk lined with trees."
30,23,sidewalk,true,residential,101,"Sidewalk with a newspaper stand."
31,23,sidewalk,true,residential,101,"Sidewalk with a newspaper stand."
32,23,sidewalk,true,residential,101,"A quiet sidewalk lined with trees."
33,21,sidewalk,true,residential,102,"You are on a busy sidewalk in front of a shop."
34,21,sidewalk,true,residential,102,"You are on a busy sidewalk in front of a shop."
35,21,sidewalk,true,residential,102,"You are on a busy sidewalk in front of a shop."
33,22,sidewalk,true,residential,102,"A quiet sidewalk lined with trees."
34,22,building,false,residential,102,"A quiet office space with large windows."
35,22,sidewalk,true,residential,102,"You are on a busy sidewalk in front of a shop."
33,23,sidewalk,true,residential,102,"Sidewalk with a bike rack and a bench."
34,23,sidewalk,true,residential,102,"A quiet sidewalk lined with trees."
35,23,sidewalk,true,residential,102,"A quiet sidewalk lined with trees."
36,21,sidewalk,true,industrial,103,"Sidewalk outside a bustling cafe."
37,21,sidewalk,true,industrial,103,"Sidewalk with a newspaper stand."
38,21,sidewalk,true,industrial,103,"Sidewalk outside a bustling cafe."
36,22,sidewalk,true,industrial,103,"You are on a busy sidewalk in front of a shop."
37,22,building,false,industrial,103,"A lively coffee shop with people chatting."
38,22,sidewalk,true,industrial,103,"Sidewalk with a newspaper stand."
36,23,sidewalk,true,industrial,103,"Sidewalk with a newspaper stand."
37,23,sidewalk,true,industrial,103,"Sidewalk with a newspaper stand."
38,23,sidewalk,true,industrial,103,"A quiet sidewalk lined with trees."
0,24,sidewalk,true,industrial,104,"You are on a busy sidewalk in front of a shop."
1,24,sidewalk,true,industrial,104,"Sidewalk with a bike rack and a bench."
2,24,sidewalk,true,industrial,104,"Sidewalk with a newspaper stand."
0,25,sidewalk,true,industrial,104,"Sidewalk outside a bustling cafe."
1,25,building,false,industrial,104,"You are inside a bustling apartment building."
2,25,sidewalk,true,industrial,104,"A quiet sidewalk lined with trees."
0,26,sidewalk,true,industrial,104,"Sidewalk with a bike rack and a bench."
1,26,sidewalk,true,industrial,104,"A quiet sidewalk lined with trees."
2,26,sidewalk,true,industrial,104,"Sidewalk outside a bustling cafe."
3,24,sidewalk,true,park,105,"Sidewalk with a bike rack and a bench."
4,24,sidewalk,true,park,105,"Sidewalk with a newspaper stand."
5,24,sidewalk,true,park,105,"A quiet sidewalk lined with trees."
3,25,sidewalk,true,park,105,"A quiet sidewalk lined with trees."
4,25,building,false,park,105,"You are inside a bustling apartment building."
5,25,sidewalk,true,park,105,"Sidewalk with a bike rack and a bench."
3,26,sidewalk,true,park,105,"Sidewalk with a bike rack and a bench."
4,26,sidewalk,true,park,105,"You are on a busy sidewalk in front of a shop."
5,26,sidewalk,true,park,105,"Sidewalk outside a bustling cafe."
6,24,sidewalk,true,residential,106,"Sidewalk with a bike rack and a bench."
7,24,sidewalk,true,residential,106,"A quiet sidewalk lined with trees."
8,24,sidewalk,true,residential,106,"Sidewalk with a bike rack and a bench."
6,25,sidewalk,true,residential,106,"A quiet sidewalk lined with trees."
7,25,building,false,residential,106,"A small grocery store packed with goods."
8,25,sidewalk,true,residential,106,"Sidewalk outside a bustling cafe."
6,26,sidewalk,true,residential,106,"You are on a busy sidewalk in front of a shop."
7,26,sidewalk,true,residential,106,"A quiet sidewalk lined with trees."
8,26,sidewalk,true,residential,106,"A quiet sidewalk lined with trees."
9,24,sidewalk,true,residential,107,"Sidewalk with a bike rack and a bench."
10,24,sidewalk,true,residential,107,"Sidewalk with a newspaper stand."
11,24,sidewalk,true,residential,107,"Sidewalk with a newspaper stand."
9,25,sidewalk,true,residential,107,"Sidewalk outside a bustling cafe."
10,25,building,false,residential,107,"A lively coffee shop with people chatting."
11,25,sidewalk,true,residential,107,"You are on a busy sidewalk in front of a shop."
9,26,sidewalk,true,residential,107,"A quiet sidewalk lined with trees."
10,26,sidewalk,true,residential,107,"Sidewalk outside a bustling cafe."
11,26,sidewalk,true,residential,107,"Sidewalk with a bike rack and a bench."
12,24,sidewalk,true,commercial,108,"A quiet sidewalk lined with trees."
13,24,sidewalk,true,commercial,108,"Sidewalk with a newspaper stand."
14,24,sidewalk,true,commercial,108,"Sidewalk with a bike rack and a bench."
12,25,sidewalk,true,commercial,108,"A quiet sidewalk lined with trees."
13,25,building,false,commercial,108,"A cozy bakery with the smell of fresh bread."
14,25,sidewalk,true,commercial,108,"Sidewalk with a newspaper stand."
12,26,sidewalk,true,commercial,108,"Sidewalk with a newspaper stand."
13,26,sidewalk,true,commercial,108,"A quiet sidewalk lined with trees."
14,26,sidewalk,true,commercial,108,"Sidewalk with a bike rack and a bench."
15,24,sidewalk,true,commercial,109,"Sidewalk outside a bustling cafe."
16,24,sidewalk,true,commercial,109,"Sidewalk with a newspaper stand."
17,24,sidewalk,true,commercial,109,"Sidewalk with a bike rack and a bench."
15,25,sidewalk,true,commercial,109,"Sidewalk with a bike rack and a bench."
16,25,building,false,commercial,109,"A small grocery store packed with goods."
17,25,sidewalk,true,commercial,109,"Sidewalk outside a bustling cafe."
15,26,sidewalk,true,commercial,109,"You are on a busy sidewalk in front of a shop."
16,26,sidewalk,true,commercial,109,"Sidewalk outside a bustling cafe."
17,26,sidewalk,true,commercial,109,"You are on a busy sidewalk in front of a shop."
18,24,sidewalk,true,mixed-use,110,"Sidewalk with a bike rack and a bench."
19,24,sidewalk,true,mixed-use,110,"Sidewalk with a newspaper stand."
20,24,sidewalk,true,mixed-use,110,"You are on a busy sidewalk in front of a shop."
18,25,sidewalk,true,mixed-use,110,"Sidewalk with a bike rack and a bench."
19,25,building,false,mixed-use,110,"You are inside a bustling apartment building."
20,25,sidewalk,true,mixed-use,110,"Sidewalk with a newspaper stand."
18,26,sidewalk,true,mixed-use,110,"Sidewalk outside a bustling cafe."
19,26,sidewalk,true,mixed-use,110,"A quiet sidewalk lined with trees."
20,26,sidewalk,true,mixed-use,110,"You are on a busy sidewalk in front of a shop."
21,24,sidewalk,true,mixed-use,111,"Sidewalk outside a bustling cafe."
22,24,sidewalk,true,mixed-use,111,"Sidewalk with a bike rack and a bench."
23,24,sidewalk,true,mixed-use,111,"Sidewalk with a bike rack and a bench."
21,25,sidewalk,true,mixed-use,111,"Sidewalk outside a bustling cafe."
22,25,building,false,mixed-use,111,"A lively coffee shop with people chatting."
23,25,sidewalk,true,mixed-use,111,"Sidewalk outside a bustling cafe."
21,26,sidewalk,true,mixed-use,111,"Sidewalk with a bike rack and a bench."
22,26,sidewalk,true,mixed-use,111,"Sidewalk with a newspaper stand."
23,26,sidewalk,true,mixed-use,111,"Sidewalk outside a bustling cafe."
24,24,sidewalk,true,mixed-use,112,"Sidewalk with a newspaper stand."
25,24,sidewalk,true,mixed-use,112,"Sidewalk outside a bustling cafe."
26,24,sidewalk,true,mixed-use,112,"Sidewalk outside a bustling cafe."
24,25,sidewalk,true,mixed-use,112,"Sidewalk with a bike rack and a bench."
25,25,building,false,mixed-use,112,"A quiet office space with large windows."
26,25,sidewalk,true,mixed-use,112,"Sidewalk with a bike rack and a bench."
24,26,sidewalk,true,mixed-use,112,"Sidewalk with a newspaper stand."
25,26,sidewalk,true,mixed-use,112,"Sidewalk with a bike rack and a bench."
26,26,sidewalk,true,mixed-use,112,"A quiet sidewalk lined with trees."
27,24,sidewalk,true,civic,113,"You are on a busy sidewalk in front of a shop."
28,24,sidewalk,true,civic,113,"Sidewalk with a newspaper stand."
29,24,sidewalk,true,civic,113,"Sidewalk outside a bustling cafe."
27,25,sidewalk,true,civic,113,"A quiet sidewalk lined with trees."
28,25,building,false,civic,113,"A small grocery store packed with goods."
29,25,sidewalk,true,civic,113,"Sidewalk outside a bustling cafe."
27,26,sidewalk,true,civic,113,"You are on a busy sidewalk in front of a shop."
28,26,sidewalk,true,civic,113,"Sidewalk outside a bustling cafe."
29,26,sidewalk,true,civic,113,"You are on a busy sidewalk in front of a shop."
30,24,sidewalk,true,residential,114,"Sidewalk with a bike rack and a bench."
31,24,sidewalk,true,residential,114,"A quiet sidewalk lined with trees."
32,24,sidewalk,true,residential,114,"Sidewalk with a newspaper stand."
30,25,sidewalk,true,residential,114,"Sidewalk with a bike rack and a bench."
31,25,building,false,residential,114,"You are inside a bustling apartment building."
32,25,sidewalk,true,residential,114,"Sidewalk outside a bustling cafe."
30,26,sidewalk,true,residential,114,"Sidewalk outside a bustling cafe."
31,26,sidewalk,true,residential,114,"Sidewalk with a bike rack and a bench."
32,26,sidewalk,true,residential,114,"Sidewalk with a bike rack and a bench."
33,24,sidewalk,true,park,115,"A quiet sidewalk lined with trees."
34,24,sidewalk,true,park,115,"Sidewalk with a bike rack and a bench."
35,24,sidewalk,true,park,115,"Sidewalk with a bike rack and a bench."
33,25,sidewalk,true,park,115,"Sidewalk with a bike rack and a bench."
34,25,building,false,park,115,"A small grocery store packed with goods."
35,25,sidewalk,true,park,115,"Sidewalk with a newspaper stand."
33,26,sidewalk,true,park,115,"You are on a busy sidewalk in front of a shop."
34,26,sidewalk,true,park,115,"Sidewalk with a newspaper stand."
35,26,sidewalk,true,park,115,"Sidewalk outside a bustling cafe."
36,24,sidewalk,true,industrial,116,"Sidewalk outside a bustling cafe."
37,24,sidewalk,true,industrial,116,"Sidewalk with a newspaper stand."
38,24,sidewalk,true,industrial,116,"Sidewalk with a newspaper stand."
36,25,sidewalk,true,industrial,116,"You are on a busy sidewalk in front of a shop."
37,25,building,false,industrial,116,"A small grocery store packed with goods."
38,25,sidewalk,true,industrial,116,"Sidewalk outside a bustling cafe."
36,26,sidewalk,true,industrial,116,"Sidewalk with a newspaper stand."
37,26,sidewalk,true,industrial,116,"Sidewalk with a newspaper stand."
38,26,sidewalk,true,industrial,116,"A quiet sidewalk lined with trees."
0,27,sidewalk,true,industrial,117,"A quiet sidewalk lined with trees."
1,27,sidewalk,true,industrial,117,"Sidewalk with a newspaper stand."
2,27,sidewalk,true,industrial,117,"Sidewalk with a newspaper stand."
0,28,sidewalk,true,industrial,117,"Sidewalk with a newspaper stand."
1,28,building,false,industrial,117,"A small grocery store packed with goods."
2,28,sidewalk,true,industrial,117,"Sidewalk with a newspaper stand."
0,29,sidewalk,true,industrial,117,"A quiet sidewalk lined with trees."
1,29,sidewalk,true,industrial,117,"Sidewalk with a bike rack and a bench."
2,29,sidewalk,true,industrial,117,"A quiet sidewalk lined with trees."
3,27,sidewalk,true,residential,118,"Sidewalk outside a bustling cafe."
4,27,sidewalk,true,residential,118,"You are on a busy sidewalk in front of a shop."
5,27,sidewalk,true,residential,118,"You are on a busy sidewalk in front of a shop."
3,28,sidewalk,true,residential,118,"Sidewalk with a newspaper stand."
4,28,building,false,residential,118,"You are inside a bustling apartment building."
5,28,sidewalk,true,residential,118,"Sidewalk with a newspaper stand."
3,29,sidewalk,true,residential,118,"Sidewalk with a bike rack and a bench."
4,29,sidewalk,true,residential,118,"Sidewalk with a bike rack and a bench."
5,29,sidewalk,true,residential,118,"You are on a busy sidewalk in front of a shop."
6,27,sidewalk,true,residential,119,"A quiet sidewalk lined with trees."
7,27,sidewalk,true,residential,119,"You are on a busy sidewalk in front of a shop."
8,27,sidewalk,true,residential,119,"You are on a busy sidewalk in front of a shop."
6,28,sidewalk,true,residential,119,"Sidewalk outside a bustling cafe."
7,28,building,false,residential,119,"A lively coffee shop with people chatting."
8,28,sidewalk,true,residential,119,"Sidewalk outside a bustling cafe."
6,29,sidewalk,true,residential,119,"Sidewalk outside a bustling cafe."
7,29,sidewalk,true,residential,119,"You are on a busy sidewalk in front of a shop."
8,29,sidewalk,true,residential,119,"You are on a busy sidewalk in front of a shop."
9,27,sidewalk,true,civic,120,"You are on a busy sidewalk in front of a shop."
10,27,sidewalk,true,civic,120,"Sidewalk outside a bustling cafe."
11,27,sidewalk,true,civic,120,"A quiet sidewalk lined with trees."
9,28,sidewalk,true,civic,120,"Sidewalk outside a bustling cafe."
10,28,building,false,civic,120,"You are inside a bustling apartment building."
11,28,sidewalk,true,civic,120,"Sidewalk outside a bustling cafe."
9,29,sidewalk,true,civic,120,"Sidewalk with a newspaper stand."
10,29,sidewalk,true,civic,120,"Sidewalk with a newspaper stand."
11,29,sidewalk,true,civic,120,"You are on a busy sidewalk in front of a shop."
12,27,sidewalk,true,residential,121,"Sidewalk outside a bustling cafe."
13,27,sidewalk,true,residential,121,"A quiet sidewalk lined with trees."
14,27,sidewalk,true,residential,121,"A quiet sidewalk lined with trees."
12,28,sidewalk,true,residential,121,"A quiet sidewalk lined with trees."
13,28,building,false,residential,121,"A cozy bakery with the smell of fresh bread."
14,28,sidewalk,true,residential,121,"Sidewalk with a newspaper stand."
12,29,sidewalk,true,residential,121,"You are on a busy sidewalk in front of a shop."
13,29,sidewalk,true,residential,121,"A quiet sidewalk lined with trees."
14,29,sidewalk,true,residential,121,"A quiet sidewalk lined with trees."
15,27,sidewalk,true,residential,122,"Sidewalk outside a bustling cafe."
16,27,sidewalk,true,residential,122,"You are on a busy sidewalk in front of a shop."
17,27,sidewalk,true,residential,122,"Sidewalk with a bike rack and a bench."
15,28,sidewalk,true,residential,122,"Sidewalk outside a bustling cafe."
16,28,building,false,residential,122,"You are inside a bustling apartment building."
17,28,sidewalk,true,residential,122,"A quiet sidewalk lined with trees."
15,29,sidewalk,true,residential,122,"Sidewalk with a newspaper stand."
16,29,sidewalk,true,residential,122,"Sidewalk with a bike rack and a bench."
17,29,sidewalk,true,residential,122,"Sidewalk with a bike rack and a bench."
18,27,sidewalk,true,residential,123,"A quiet sidewalk lined with trees."
19,27,sidewalk,true,residential,123,"A quiet sidewalk lined with trees."
20,27,sidewalk,true,residential,123,"You are on a busy sidewalk in front of a shop."
18,28,sidewalk,true,residential,123,"Sidewalk with a newspaper stand."
19,28,building,false,residential,123,"A small grocery store packed with goods."
20,28,sidewalk,true,residential,123,"A quiet sidewalk lined with trees."
18,29,sidewalk,true,residential,123,"Sidewalk outside a bustling cafe."
19,29,sidewalk,true,residential,123,"You are on a busy sidewalk in front of a shop."
20,29,sidewalk,true,residential,123,"Sidewalk with a newspaper stand."
21,27,sidewalk,true,park,124,"Sidewalk outside a bustling cafe."
22,27,sidewalk,true,park,124,"Sidewalk with a newspaper stand."
23,27,sidewalk,true,park,124,"You are on a busy sidewalk in front of a shop."
21,28,sidewalk,true,park,124,"Sidewalk with a newspaper stand."
22,28,building,false,park,124,"You are inside a bustling apartment building."
23,28,sidewalk,true,park,124,"Sidewalk with a newspaper stand."
21,29,sidewalk,true,park,124,"A quiet sidewalk lined with trees."
22,29,sidewalk,true,park,124,"Sidewalk outside a bustling cafe."
23,29,sidewalk,true,park,124,"Sidewalk outside a bustling cafe."
24,27,sidewalk,true,residential,125,"Sidewalk with a bike rack and a bench."
25,27,sidewalk,true,residential,125,"Sidewalk with a newspaper stand."
26,27,sidewalk,true,residential,125,"Sidewalk with a newspaper stand."
24,28,sidewalk,true,residential,125,"You are on a busy sidewalk in front of a shop."
25,28,building,false,residential,125,"A cozy bakery with the smell of fresh bread."
26,28,sidewalk,true,residential,125,"Sidewalk with a bike rack and a bench."
24,29,sidewalk,true,residential,125,"Sidewalk outside a bustling cafe."
25,29,sidewalk,true,residential,125,"Sidewalk with a bike rack and a bench."
26,29,sidewalk,true,residential,125,"Sidewalk outside a bustling cafe."
27,27,sidewalk,true,park,126,"Sidewalk outside a bustling cafe."
28,27,sidewalk,true,park,126,"A quiet sidewalk lined with trees."
29,27,sidewalk,true,park,126,"You are on a busy sidewalk in front of a shop."
27,28,sidewalk,true,park,126,"Sidewalk with a newspaper stand."
28,28,building,false,park,126,"A cozy bakery with the smell of fresh bread."
29,28,sidewalk,true,park,126,"Sidewalk outside a bustling cafe."
27,29,sidewalk,true,park,126,"Sidewalk with a newspaper stand."
28,29,sidewalk,true,park,126,"Sidewalk outside a bustling cafe."
29,29,sidewalk,true,park,126,"Sidewalk outside a bustling cafe."
30,27,sidewalk,true,residential,127,"A quiet sidewalk lined with trees."
31,27,sidewalk,true,residential,127,"Sidewalk outside a bustling cafe."
32,27,sidewalk,true,residential,127,"A quiet sidewalk lined with trees."
30,28,sidewalk,true,residential,127,"A quiet sidewalk lined with trees."
31,28,building,false,residential,127,"A quiet office space with large windows."
32,28,sidewalk,true,residential,127,"A quiet sidewalk lined with trees."
30,29,sidewalk,true,residential,127,"Sidewalk outside a bustling cafe."
31,29,sidewalk,true,residential,127,"Sidewalk with a bike rack and a bench."
32,29,sidewalk,true,residential,127,"You are on a busy sidewalk in front of a shop."
33,27,sidewalk,true,residential,128,"Sidewalk with a bike rack and a bench."
34,27,sidewalk,true,residential,128,"You are on a busy sidewalk in front of a shop."
35,27,sidewalk,true,residential,128,"Sidewalk with a newspaper stand."
33,28,sidewalk,true,residential,128,"You are on a busy sidewalk in front of a shop."
34,28,building,false,residential,128,"A lively coffee shop with people chatting."
35,28,sidewalk,true,residential,128,"Sidewalk with a newspaper stand."
33,29,sidewalk,true,residential,128,"Sidewalk with a bike rack and a bench."
34,29,sidewalk,true,residential,128,"Sidewalk outside a bustling cafe."
35,29,sidewalk,true,residential,128,"Sidewalk with a bike rack and a bench."
36,27,sidewalk,true,industrial,129,"A quiet sidewalk lined with trees."
37,27,sidewalk,true,industrial,129,"Sidewalk outside a bustling cafe."
38,27,sidewalk,true,industrial,129,"Sidewalk with a bike rack and a bench."
36,28,sidewalk,true,industrial,129,"You are on a busy sidewalk in front of a shop."
37,28,building,false,industrial,129,"A cozy bakery with the smell of fresh bread."
38,28,sidewalk,true,industrial,129,"Sidewalk with a newspaper stand."
36,29,sidewalk,true,industrial,129,"A quiet sidewalk lined with trees."
37,29,sidewalk,true,industrial,129,"Sidewalk with a newspaper stand."
38,29,sidewalk,true,industrial,129,"Sidewalk with a bike rack and a bench."
0,30,sidewalk,true,industrial,130,"Sidewalk outside a bustling cafe."
1,30,sidewalk,true,industrial,130,"Sidewalk outside a bustling cafe."
2,30,sidewalk,true,industrial,130,"Sidewalk with a newspaper stand."
0,31,sidewalk,true,industrial,130,"Sidewalk with a newspaper stand."
1,31,building,false,industrial,130,"A quiet office space with large windows."
2,31,sidewalk,true,industrial,130,"Sidewalk with a newspaper stand."
0,32,sidewalk,true,industrial,130,"Sidewalk with a newspaper stand."
1,32,sidewalk,true,industrial,130,"Sidewalk with a newspaper stand."
2,32,sidewalk,true,industrial,130,"Sidewalk outside a bustling cafe."
3,30,sidewalk,true,residential,131,"Sidewalk with a newspaper stand."
4,30,sidewalk,true,residential,131,"Sidewalk outside a bustling cafe."
5,30,sidewalk,true,residential,131,"Sidewalk with a newspaper stand."
3,31,sidewalk,true,residential,131,"A quiet sidewalk lined with trees."
4,31,building,false,residential,131,"A cozy bakery with the smell of fresh bread."
5,31,sidewalk,true,residential,131,"A quiet sidewalk lined with trees."
3,32,sidewalk,true,residential,131,"You are on a busy sidewalk in front of a shop."
4,32,sidewalk,true,residential,131,"Sidewalk outside a bustling cafe."
5,32,sidewalk,true,residential,131,"Sidewalk with a bike rack and a bench."
6,30,sidewalk,true,residential,132,"Sidewalk outside a bustling cafe."
7,30,sidewalk,true,residential,132,"Sidewalk outside a bustling cafe."
8,30,sidewalk,true,residential,132,"Sidewalk with a bike rack and a bench."
6,31,sidewalk,true,residential,132,"Sidewalk with a newspaper stand."
7,31,building,false,residential,132,"A lively coffee shop with people chatting."
8,31,sidewalk,true,residential,132,"A quiet sidewalk lined with trees."
